Date,County,State,FIPS,Case,Deaths
9/19/2020,Madison,Illinois,17003,5291,130
9/19/2020,Marion,Illinois,17005,491,0
9/19/2020,Marshall,Illinois,17007,92,0
9/19/2020,Mason,Illinois,17009,122,1
9/19/2020,Massac,Illinois,17011,93,2
9/19/2020,McDonough,Illinois,17013,444,15
9/19/2020,McHenry,Illinois,17015,4452,120
9/19/2020,McLean,Illinois,17017,3120,19
9/19/2020,Menard,Illinois,17019,115,0
9/19/2020,Mercer,Illinois,17021,127,5
9/19/2020,Monroe,Illinois,17023,625,15
9/19/2020,Montgomery,Illinois,17025,318,12
9/19/2020,Morgan,Illinois,17027,628,23
9/19/2020,Moultrie,Illinois,17029,207,3
9/19/2020,Ogle,Illinois,17031,629,6
9/19/2020,Peoria,Illinois,17033,3174,48
9/19/2020,Perry,Illinois,17035,332,14
9/19/2020,Piatt,Illinois,17039,129,0
9/19/2020,Pike,Illinois,17037,108,1
9/19/2020,Pope,Illinois,17041,26,1
9/19/2020,Pulaski,Illinois,17043,156,1
9/19/2020,Putnam,Illinois,17045,42,0
9/19/2020,Randolph,Illinois,17047,911,11
9/19/2020,Richland,Illinois,17049,144,4
9/19/2020,Rock Island,Illinois,17051,2867,75
9/19/2020,Saline,Illinois,17053,245,3
9/19/2020,Sangamon,Illinois,17055,2222,45
9/19/2020,Schuyler,Illinois,17057,44,0
9/19/2020,Scott,Illinois,17059,67,0
9/19/2020,Shelby,Illinois,17061,345,4
9/19/2020,St. Clair,Illinois,17063,6967,184
9/19/2020,Stark,Illinois,17065,50,2
9/19/2020,Stephenson,Illinois,17067,461,6
9/19/2020,Tazewell,Illinois,17069,1538,18
9/19/2020,Union,Illinois,17071,495,24
9/19/2020,Unknown,Illinois,17073,2131,234
9/19/2020,Vermilion,Illinois,17075,588,4
9/19/2020,Wabash,Illinois,17077,137,1
9/19/2020,Warren,Illinois,17079,300,2
9/19/2020,Washington,Illinois,17081,189,1
9/19/2020,Wayne,Illinois,17083,240,5
9/19/2020,White,Illinois,17085,156,0
9/19/2020,Whiteside,Illinois,17087,699,20
9/19/2020,Will,Illinois,17089,13330,372
9/19/2020,Williamson,Illinois,17091,1296,34
9/19/2020,Winnebago,Illinois,17093,5218,152
9/19/2020,Woodford,Illinois,17095,386,6
9/20/2020,Adams,Illinois,17099,981,10
9/20/2020,Alexander,Illinois,17097,71,1
9/20/2020,Bond,Illinois,17101,288,4
9/20/2020,Boone,Illinois,17103,1026,23
9/20/2020,Brown,Illinois,17105,37,0
9/20/2020,Bureau,Illinois,17107,573,11
9/20/2020,Calhoun,Illinois,17115,37,0
9/20/2020,Carroll,Illinois,17117,204,4
9/20/2020,Cass,Illinois,17119,384,11
9/20/2020,Champaign,Illinois,17121,4330,20
9/20/2020,Christian,Illinois,17123,427,11
9/20/2020,Clark,Illinois,17125,147,2
9/20/2020,Clay,Illinois,17127,138,0
9/20/2020,Clinton,Illinois,17109,1064,20
9/20/2020,Coles,Illinois,17111,1349,28
9/20/2020,Cook,Illinois,17113,139088,5162
9/20/2020,Crawford,Illinois,17129,352,1
9/20/2020,Cumberland,Illinois,17131,196,4
9/20/2020,De Witt,Illinois,17133,100,1
9/20/2020,DeKalb,Illinois,17135,1463,38
9/20/2020,Douglas,Illinois,17137,275,6
9/20/2020,DuPage,Illinois,17139,16694,550
9/20/2020,Edgar,Illinois,17141,109,7
9/20/2020,Edwards,Illinois,17143,60,0
9/20/2020,Effingham,Illinois,17145,820,1
9/20/2020,Fayette,Illinois,17147,339,3
9/20/2020,Ford,Illinois,17149,98,4
9/20/2020,Franklin,Illinois,17151,489,2
9/20/2020,Fulton,Illinois,17153,144,0
9/20/2020,Gallatin,Illinois,17155,67,2
9/20/2020,Greene,Illinois,17157,208,6
9/20/2020,Grundy,Illinois,17159,627,5
9/20/2020,Hamilton,Illinois,17161,67,0
9/20/2020,Hancock,Illinois,17165,192,3
9/20/2020,Hardin,Illinois,17167,34,0
9/20/2020,Henderson,Illinois,17169,62,0
9/20/2020,Henry,Illinois,17171,616,5
9/20/2020,Iroquois,Illinois,17173,352,19
9/20/2020,Jackson,Illinois,17163,1236,24
9/20/2020,Jasper,Illinois,17175,196,9
9/20/2020,Jefferson,Illinois,17177,557,37
9/20/2020,Jersey,Illinois,17179,380,13
9/20/2020,Jo Daviess,Illinois,17181,236,2
9/20/2020,Johnson,Illinois,17183,144,0
9/20/2020,Kane,Illinois,17185,12675,327
9/20/2020,Kankakee,Illinois,17187,2650,76
9/20/2020,Kendall,Illinois,17189,1932,26
9/20/2020,Knox,Illinois,17191,598,3
9/20/2020,LaSalle,Illinois,17193,1608,55
9/20/2020,Lake,Illinois,17195,16299,485
9/20/2020,Lawrence,Illinois,17197,245,2
9/20/2020,Lee,Illinois,17199,326,1
9/20/2020,Livingston,Illinois,17201,313,5
9/20/2020,Logan,Illinois,17203,430,1
9/20/2020,Macon,Illinois,17001,1374,39
9/20/2020,Macoupin,Illinois,17003,495,7
9/20/2020,Madison,Illinois,17005,5341,130
9/20/2020,Marion,Illinois,17007,495,0
9/20/2020,Marshall,Illinois,17009,94,0
9/20/2020,Mason,Illinois,17011,127,1
9/20/2020,Massac,Illinois,17013,94,2
9/20/2020,McDonough,Illinois,17015,445,15
9/20/2020,McHenry,Illinois,17017,4473,120
9/20/2020,McLean,Illinois,17019,3147,19
9/20/2020,Menard,Illinois,17021,115,0
9/20/2020,Mercer,Illinois,17023,126,5
9/20/2020,Monroe,Illinois,17025,627,15
9/20/2020,Montgomery,Illinois,17027,322,12
9/20/2020,Morgan,Illinois,17029,628,23
9/20/2020,Moultrie,Illinois,17031,207,3
9/20/2020,Ogle,Illinois,17033,629,6
9/20/2020,Peoria,Illinois,17035,3208,48
9/20/2020,Perry,Illinois,17039,337,15
9/20/2020,Piatt,Illinois,17037,129,0
9/20/2020,Pike,Illinois,17041,108,1
9/20/2020,Pope,Illinois,17043,26,1
9/20/2020,Pulaski,Illinois,17045,156,1
9/20/2020,Putnam,Illinois,17047,43,0
9/20/2020,Randolph,Illinois,17049,915,11
9/20/2020,Richland,Illinois,17051,144,4
9/20/2020,Rock Island,Illinois,17053,2885,75
9/20/2020,Saline,Illinois,17055,256,3
9/20/2020,Sangamon,Illinois,17057,2232,45
9/20/2020,Schuyler,Illinois,17059,44,0
9/20/2020,Scott,Illinois,17061,69,0
9/20/2020,Shelby,Illinois,17063,346,4
9/20/2020,St. Clair,Illinois,17065,6989,184
9/20/2020,Stark,Illinois,17067,50,2
9/20/2020,Stephenson,Illinois,17069,463,6
9/20/2020,Tazewell,Illinois,17071,1556,18
9/20/2020,Union,Illinois,17073,496,24
9/20/2020,Unknown,Illinois,17075,2131,234
9/20/2020,Vermilion,Illinois,17077,588,4
9/20/2020,Wabash,Illinois,17079,139,1
9/20/2020,Warren,Illinois,17081,304,2
9/20/2020,Washington,Illinois,17083,193,1
9/20/2020,Wayne,Illinois,17085,240,5
9/20/2020,White,Illinois,17087,156,0
9/20/2020,Whiteside,Illinois,17089,704,20
9/20/2020,Will,Illinois,17091,13416,372
9/20/2020,Williamson,Illinois,17093,1315,34
9/20/2020,Winnebago,Illinois,17095,5274,152
9/20/2020,Woodford,Illinois,17099,389,6
9/21/2020,Adams,Illinois,17097,990,10
9/21/2020,Alexander,Illinois,17101,71,1
9/21/2020,Bond,Illinois,17103,290,4
9/21/2020,Boone,Illinois,17105,1033,23
9/21/2020,Brown,Illinois,17107,39,0
9/21/2020,Bureau,Illinois,17115,580,11
9/21/2020,Calhoun,Illinois,17117,40,0
9/21/2020,Carroll,Illinois,17119,204,4
9/21/2020,Cass,Illinois,17121,384,11
9/21/2020,Champaign,Illinois,17123,4379,20
9/21/2020,Christian,Illinois,17125,438,11
9/21/2020,Clark,Illinois,17127,147,2
9/21/2020,Clay,Illinois,17109,141,0
9/21/2020,Clinton,Illinois,17111,1071,20
9/21/2020,Coles,Illinois,17113,1354,28
9/21/2020,Cook,Illinois,17129,139597,5167
9/21/2020,Crawford,Illinois,17131,389,1
9/21/2020,Cumberland,Illinois,17133,196,4
9/21/2020,De Witt,Illinois,17135,101,1
9/21/2020,DeKalb,Illinois,17137,1521,38
9/21/2020,Douglas,Illinois,17139,280,6
9/21/2020,DuPage,Illinois,17141,16799,550
9/21/2020,Edgar,Illinois,17143,109,7
9/21/2020,Edwards,Illinois,17145,61,0
9/21/2020,Effingham,Illinois,17147,825,1
9/21/2020,Fayette,Illinois,17149,346,3
9/21/2020,Ford,Illinois,17151,98,5
9/21/2020,Franklin,Illinois,17153,494,2
9/21/2020,Fulton,Illinois,17155,145,0
9/21/2020,Gallatin,Illinois,17157,67,2
9/21/2020,Greene,Illinois,17159,208,6
9/21/2020,Grundy,Illinois,17161,627,5
9/21/2020,Hamilton,Illinois,17165,67,0
9/21/2020,Hancock,Illinois,17167,187,3
9/21/2020,Hardin,Illinois,17169,35,0
9/21/2020,Henderson,Illinois,17171,63,0
9/21/2020,Henry,Illinois,17173,622,5
9/21/2020,Iroquois,Illinois,17163,354,19
9/21/2020,Jackson,Illinois,17175,1241,24
9/21/2020,Jasper,Illinois,17177,198,9
9/21/2020,Jefferson,Illinois,17179,564,37
9/21/2020,Jersey,Illinois,17181,381,13
9/21/2020,Jo Daviess,Illinois,17183,243,2
9/21/2020,Johnson,Illinois,17185,144,0
9/21/2020,Kane,Illinois,17187,12714,327
9/21/2020,Kankakee,Illinois,17189,2678,76
9/21/2020,Kendall,Illinois,17191,1965,26
9/21/2020,Knox,Illinois,17193,605,3
9/21/2020,LaSalle,Illinois,17195,1616,55
9/21/2020,Lake,Illinois,17197,16436,485
9/21/2020,Lawrence,Illinois,17199,249,2
9/21/2020,Lee,Illinois,17201,330,1
9/21/2020,Livingston,Illinois,17203,332,5
9/21/2020,Logan,Illinois,17001,431,1
9/21/2020,Macon,Illinois,17003,1396,40
9/21/2020,Macoupin,Illinois,17005,496,7
9/21/2020,Madison,Illinois,17007,5380,130
9/21/2020,Marion,Illinois,17009,512,0
9/21/2020,Marshall,Illinois,17011,94,0
9/21/2020,Mason,Illinois,17013,127,1
9/21/2020,Massac,Illinois,17015,94,2
9/21/2020,McDonough,Illinois,17017,447,15
9/21/2020,McHenry,Illinois,17019,4498,120
9/21/2020,McLean,Illinois,17021,3171,19
9/21/2020,Menard,Illinois,17023,118,0
9/21/2020,Mercer,Illinois,17025,126,5
9/21/2020,Monroe,Illinois,17027,627,15
9/21/2020,Montgomery,Illinois,17029,326,12
9/21/2020,Morgan,Illinois,17031,638,24
9/21/2020,Moultrie,Illinois,17033,208,3
9/21/2020,Ogle,Illinois,17035,650,6
9/21/2020,Peoria,Illinois,17039,3227,48
9/21/2020,Perry,Illinois,17037,338,15
9/21/2020,Piatt,Illinois,17041,129,0
9/21/2020,Pike,Illinois,17043,110,1
9/21/2020,Pope,Illinois,17045,26,1
9/21/2020,Pulaski,Illinois,17047,157,1
9/21/2020,Putnam,Illinois,17049,49,0
9/21/2020,Randolph,Illinois,17051,922,11
9/21/2020,Richland,Illinois,17053,156,4
9/21/2020,Rock Island,Illinois,17055,2908,79
9/21/2020,Saline,Illinois,17057,266,3
9/21/2020,Sangamon,Illinois,17059,2262,45
9/21/2020,Schuyler,Illinois,17061,44,0
9/21/2020,Scott,Illinois,17063,69,0
9/21/2020,Shelby,Illinois,17065,348,4
9/21/2020,St. Clair,Illinois,17067,7044,184
9/21/2020,Stark,Illinois,17069,50,2
9/21/2020,Stephenson,Illinois,17071,470,6
9/21/2020,Tazewell,Illinois,17073,1579,23
9/21/2020,Union,Illinois,17075,496,24
9/21/2020,Unknown,Illinois,17077,2130,234
9/21/2020,Vermilion,Illinois,17079,619,4
9/21/2020,Wabash,Illinois,17081,140,1
9/21/2020,Warren,Illinois,17083,305,2
9/21/2020,Washington,Illinois,17085,193,1
9/21/2020,Wayne,Illinois,17087,245,5
9/21/2020,White,Illinois,17089,159,0
9/21/2020,Whiteside,Illinois,17091,708,20
9/21/2020,Will,Illinois,17093,13451,372
9/21/2020,Williamson,Illinois,17095,1325,34
9/21/2020,Winnebago,Illinois,17099,5320,152
9/21/2020,Woodford,Illinois,17097,400,6
9/22/2020,Adams,Illinois,17101,1020,10
9/22/2020,Alexander,Illinois,17103,73,1
9/22/2020,Bond,Illinois,17105,294,4
9/22/2020,Boone,Illinois,17107,1056,23
9/22/2020,Brown,Illinois,17115,41,0
9/22/2020,Bureau,Illinois,17117,587,11
9/22/2020,Calhoun,Illinois,17119,44,0
9/22/2020,Carroll,Illinois,17121,212,4
9/22/2020,Cass,Illinois,17123,384,11
9/22/2020,Champaign,Illinois,17125,4411,20
9/22/2020,Christian,Illinois,17127,443,11
9/22/2020,Clark,Illinois,17109,151,2
9/22/2020,Clay,Illinois,17111,141,0
9/22/2020,Clinton,Illinois,17113,1084,20
9/22/2020,Coles,Illinois,17129,1366,30
9/22/2020,Cook,Illinois,17131,140078,5172
9/22/2020,Crawford,Illinois,17133,389,2
9/22/2020,Cumberland,Illinois,17135,200,4
9/22/2020,De Witt,Illinois,17137,103,1
9/22/2020,DeKalb,Illinois,17139,1537,38
9/22/2020,Douglas,Illinois,17141,281,6
9/22/2020,DuPage,Illinois,17143,16883,551
9/22/2020,Edgar,Illinois,17145,109,7
9/22/2020,Edwards,Illinois,17147,61,0
9/22/2020,Effingham,Illinois,17149,834,1
9/22/2020,Fayette,Illinois,17151,351,3
9/22/2020,Ford,Illinois,17153,98,5
9/22/2020,Franklin,Illinois,17155,499,2
9/22/2020,Fulton,Illinois,17157,148,0
9/22/2020,Gallatin,Illinois,17159,67,2
9/22/2020,Greene,Illinois,17161,216,7
9/22/2020,Grundy,Illinois,17165,635,5
9/22/2020,Hamilton,Illinois,17167,67,0
9/22/2020,Hancock,Illinois,17169,194,3
9/22/2020,Hardin,Illinois,17171,36,0
9/22/2020,Henderson,Illinois,17173,63,0
9/22/2020,Henry,Illinois,17163,624,5
9/22/2020,Iroquois,Illinois,17175,357,19
9/22/2020,Jackson,Illinois,17177,1242,24
9/22/2020,Jasper,Illinois,17179,199,9
9/22/2020,Jefferson,Illinois,17181,564,38
9/22/2020,Jersey,Illinois,17183,385,14
9/22/2020,Jo Daviess,Illinois,17185,243,2
9/22/2020,Johnson,Illinois,17187,144,0
9/22/2020,Kane,Illinois,17189,12776,327
9/22/2020,Kankakee,Illinois,17191,2689,76
9/22/2020,Kendall,Illinois,17193,1978,26
9/22/2020,Knox,Illinois,17195,613,3
9/22/2020,LaSalle,Illinois,17197,1630,56
9/22/2020,Lake,Illinois,17199,16489,486
9/22/2020,Lawrence,Illinois,17201,250,2
9/22/2020,Lee,Illinois,17203,333,1
9/22/2020,Livingston,Illinois,17001,340,6
9/22/2020,Logan,Illinois,17003,436,1
9/22/2020,Macon,Illinois,17005,1417,40
9/22/2020,Macoupin,Illinois,17007,498,7
9/22/2020,Madison,Illinois,17009,5422,131
9/22/2020,Marion,Illinois,17011,516,0
9/22/2020,Marshall,Illinois,17013,94,0
9/22/2020,Mason,Illinois,17015,128,1
9/22/2020,Massac,Illinois,17017,96,2
9/22/2020,McDonough,Illinois,17019,453,15
9/22/2020,McHenry,Illinois,17021,4516,122
9/22/2020,McLean,Illinois,17023,3188,20
9/22/2020,Menard,Illinois,17025,119,0
9/22/2020,Mercer,Illinois,17027,127,5
9/22/2020,Monroe,Illinois,17029,627,15
9/22/2020,Montgomery,Illinois,17031,331,12
9/22/2020,Morgan,Illinois,17033,646,24
9/22/2020,Moultrie,Illinois,17035,207,3
9/22/2020,Ogle,Illinois,17039,661,6
9/22/2020,Peoria,Illinois,17037,3258,48
9/22/2020,Perry,Illinois,17041,338,15
9/22/2020,Piatt,Illinois,17043,131,0
9/22/2020,Pike,Illinois,17045,110,1
9/22/2020,Pope,Illinois,17047,26,1
9/22/2020,Pulaski,Illinois,17049,159,1
9/22/2020,Putnam,Illinois,17051,52,0
9/22/2020,Randolph,Illinois,17053,923,11
9/22/2020,Richland,Illinois,17055,159,4
9/22/2020,Rock Island,Illinois,17057,2921,79
9/22/2020,Saline,Illinois,17059,278,3
9/22/2020,Sangamon,Illinois,17061,2277,45
9/22/2020,Schuyler,Illinois,17063,45,0
9/22/2020,Scott,Illinois,17065,74,0
9/22/2020,Shelby,Illinois,17067,352,4
9/22/2020,St. Clair,Illinois,17069,7074,187
9/22/2020,Stark,Illinois,17071,50,2
9/22/2020,Stephenson,Illinois,17073,475,6
9/22/2020,Tazewell,Illinois,17075,1615,23
9/22/2020,Union,Illinois,17077,497,24
9/22/2020,Unknown,Illinois,17079,2128,232
9/22/2020,Vermilion,Illinois,17081,622,4
9/22/2020,Wabash,Illinois,17083,146,1
9/22/2020,Warren,Illinois,17085,307,2
9/22/2020,Washington,Illinois,17087,197,1
9/22/2020,Wayne,Illinois,17089,249,5
9/22/2020,White,Illinois,17091,159,0
9/22/2020,Whiteside,Illinois,17093,716,20
9/22/2020,Will,Illinois,17095,13539,373
9/22/2020,Williamson,Illinois,17099,1337,37
9/22/2020,Winnebago,Illinois,17097,5399,152
9/22/2020,Woodford,Illinois,17101,404,6
9/23/2020,Adams,Illinois,17103,1032,10
9/23/2020,Alexander,Illinois,17105,73,1
9/23/2020,Bond,Illinois,17107,296,4
9/23/2020,Boone,Illinois,17115,1074,23
9/23/2020,Brown,Illinois,17117,43,0
9/23/2020,Bureau,Illinois,17119,597,11
9/23/2020,Calhoun,Illinois,17121,47,0
9/23/2020,Carroll,Illinois,17123,217,4
9/23/2020,Cass,Illinois,17125,389,11
9/23/2020,Champaign,Illinois,17127,4472,20
9/23/2020,Christian,Illinois,17109,460,12
9/23/2020,Clark,Illinois,17111,154,2
9/23/2020,Clay,Illinois,17113,142,0
9/23/2020,Clinton,Illinois,17129,1088,20
9/23/2020,Coles,Illinois,17131,1396,30
9/23/2020,Cook,Illinois,17133,140623,5180
9/23/2020,Crawford,Illinois,17135,400,2
9/23/2020,Cumberland,Illinois,17137,201,4
9/23/2020,De Witt,Illinois,17139,104,1
9/23/2020,DeKalb,Illinois,17141,1544,38
9/23/2020,Douglas,Illinois,17143,285,7
9/23/2020,DuPage,Illinois,17145,16955,551
9/23/2020,Edgar,Illinois,17147,111,7
9/23/2020,Edwards,Illinois,17149,64,0
9/23/2020,Effingham,Illinois,17151,836,1
9/23/2020,Fayette,Illinois,17153,373,3
9/23/2020,Ford,Illinois,17155,99,5
9/23/2020,Franklin,Illinois,17157,505,3
9/23/2020,Fulton,Illinois,17159,153,0
9/23/2020,Gallatin,Illinois,17161,69,2
9/23/2020,Greene,Illinois,17165,216,7
9/23/2020,Grundy,Illinois,17167,645,5
9/23/2020,Hamilton,Illinois,17169,67,0
9/23/2020,Hancock,Illinois,17171,199,3
9/23/2020,Hardin,Illinois,17173,37,0
9/23/2020,Henderson,Illinois,17163,64,0
9/23/2020,Henry,Illinois,17175,636,5
9/23/2020,Iroquois,Illinois,17177,359,19
9/23/2020,Jackson,Illinois,17179,1248,24
9/23/2020,Jasper,Illinois,17181,202,9
9/23/2020,Jefferson,Illinois,17183,572,38
9/23/2020,Jersey,Illinois,17185,385,14
9/23/2020,Jo Daviess,Illinois,17187,246,2
9/23/2020,Johnson,Illinois,17189,148,0
9/23/2020,Kane,Illinois,17191,12832,327
9/23/2020,Kankakee,Illinois,17193,2705,77
9/23/2020,Kendall,Illinois,17195,1995,26
9/23/2020,Knox,Illinois,17197,627,3
9/23/2020,LaSalle,Illinois,17199,1640,56
9/23/2020,Lake,Illinois,17201,16546,486
9/23/2020,Lawrence,Illinois,17203,251,2
9/23/2020,Lee,Illinois,17001,347,1
9/23/2020,Livingston,Illinois,17003,348,6
9/23/2020,Logan,Illinois,17005,440,1
9/23/2020,Macon,Illinois,17007,1436,42
9/23/2020,Macoupin,Illinois,17009,515,7
9/23/2020,Madison,Illinois,17011,5464,131
9/23/2020,Marion,Illinois,17013,518,0
9/23/2020,Marshall,Illinois,17015,98,0
9/23/2020,Mason,Illinois,17017,129,1
9/23/2020,Massac,Illinois,17019,97,2
9/23/2020,McDonough,Illinois,17021,459,15
9/23/2020,McHenry,Illinois,17023,4534,122
9/23/2020,McLean,Illinois,17025,3200,20
9/23/2020,Menard,Illinois,17027,120,0
9/23/2020,Mercer,Illinois,17029,129,5
9/23/2020,Monroe,Illinois,17031,639,15
9/23/2020,Montgomery,Illinois,17033,339,12
9/23/2020,Morgan,Illinois,17035,650,24
9/23/2020,Moultrie,Illinois,17039,208,3
9/23/2020,Ogle,Illinois,17037,678,6
9/23/2020,Peoria,Illinois,17041,3314,49
9/23/2020,Perry,Illinois,17043,342,15
9/23/2020,Piatt,Illinois,17045,132,0
9/23/2020,Pike,Illinois,17047,113,1
9/23/2020,Pope,Illinois,17049,26,1
9/23/2020,Pulaski,Illinois,17051,161,1
9/23/2020,Putnam,Illinois,17053,55,0
9/23/2020,Randolph,Illinois,17055,926,11
9/23/2020,Richland,Illinois,17057,171,4
9/23/2020,Rock Island,Illinois,17059,2945,82
9/23/2020,Saline,Illinois,17061,299,3
9/23/2020,Sangamon,Illinois,17063,2300,45
9/23/2020,Schuyler,Illinois,17065,46,0
9/23/2020,Scott,Illinois,17067,75,0
9/23/2020,Shelby,Illinois,17069,360,4
9/23/2020,St. Clair,Illinois,17071,7110,187
9/23/2020,Stark,Illinois,17073,53,2
9/23/2020,Stephenson,Illinois,17075,484,6
9/23/2020,Tazewell,Illinois,17077,1664,23
9/23/2020,Union,Illinois,17079,507,24
9/23/2020,Unknown,Illinois,17081,2127,232
9/23/2020,Vermilion,Illinois,17083,648,4
9/23/2020,Wabash,Illinois,17085,147,1
9/23/2020,Warren,Illinois,17087,314,2
9/23/2020,Washington,Illinois,17089,198,1
9/23/2020,Wayne,Illinois,17091,256,5
9/23/2020,White,Illinois,17093,161,0
9/23/2020,Whiteside,Illinois,17095,725,20
9/23/2020,Will,Illinois,17099,13612,374
9/23/2020,Williamson,Illinois,17097,1351,39
9/23/2020,Winnebago,Illinois,17101,5531,152
9/23/2020,Woodford,Illinois,17103,408,6
9/24/2020,Adams,Illinois,17105,1055,10
9/24/2020,Alexander,Illinois,17107,74,1
9/24/2020,Bond,Illinois,17115,304,5
9/24/2020,Boone,Illinois,17117,1082,23
9/24/2020,Brown,Illinois,17119,45,0
9/24/2020,Bureau,Illinois,17121,612,11
9/24/2020,Calhoun,Illinois,17123,47,0
9/24/2020,Carroll,Illinois,17125,218,4
9/24/2020,Cass,Illinois,17127,393,11
9/24/2020,Champaign,Illinois,17109,4538,20
9/24/2020,Christian,Illinois,17111,463,12
9/24/2020,Clark,Illinois,17113,156,2
9/24/2020,Clay,Illinois,17129,142,0
9/24/2020,Clinton,Illinois,17131,1101,20
9/24/2020,Coles,Illinois,17133,1417,30
9/24/2020,Cook,Illinois,17135,141430,5187
9/24/2020,Crawford,Illinois,17137,420,3
9/24/2020,Cumberland,Illinois,17139,204,4
9/24/2020,De Witt,Illinois,17141,105,1
9/24/2020,DeKalb,Illinois,17143,1586,38
9/24/2020,Douglas,Illinois,17145,293,7
9/24/2020,DuPage,Illinois,17147,17091,554
9/24/2020,Edgar,Illinois,17149,112,8
9/24/2020,Edwards,Illinois,17151,64,0
9/24/2020,Effingham,Illinois,17153,848,1
9/24/2020,Fayette,Illinois,17155,389,3
9/24/2020,Ford,Illinois,17157,100,5
9/24/2020,Franklin,Illinois,17159,514,3
9/24/2020,Fulton,Illinois,17161,157,0
9/24/2020,Gallatin,Illinois,17165,71,2
9/24/2020,Greene,Illinois,17167,218,7
9/24/2020,Grundy,Illinois,17169,654,5
9/24/2020,Hamilton,Illinois,17171,67,0
9/24/2020,Hancock,Illinois,17173,201,3
9/24/2020,Hardin,Illinois,17163,37,0
9/24/2020,Henderson,Illinois,17175,66,0
9/24/2020,Henry,Illinois,17177,647,5
9/24/2020,Iroquois,Illinois,17179,359,19
9/24/2020,Jackson,Illinois,17181,1250,24
9/24/2020,Jasper,Illinois,17183,203,9
9/24/2020,Jefferson,Illinois,17185,584,38
9/24/2020,Jersey,Illinois,17187,387,14
9/24/2020,Jo Daviess,Illinois,17189,253,2
9/24/2020,Johnson,Illinois,17191,149,0
9/24/2020,Kane,Illinois,17193,12935,327
9/24/2020,Kankakee,Illinois,17195,2720,77
9/24/2020,Kendall,Illinois,17197,2031,26
9/24/2020,Knox,Illinois,17199,631,3
9/24/2020,LaSalle,Illinois,17201,1658,56
9/24/2020,Lake,Illinois,17203,16640,487
9/24/2020,Lawrence,Illinois,17001,252,2
9/24/2020,Lee,Illinois,17003,353,1
9/24/2020,Livingston,Illinois,17005,355,6
9/24/2020,Logan,Illinois,17007,448,1
9/24/2020,Macon,Illinois,17009,1454,44
9/24/2020,Macoupin,Illinois,17011,523,7
9/24/2020,Madison,Illinois,17013,5518,136
9/24/2020,Marion,Illinois,17015,527,0
9/24/2020,Marshall,Illinois,17017,99,0
9/24/2020,Mason,Illinois,17019,134,1
9/24/2020,Massac,Illinois,17021,106,2
9/24/2020,McDonough,Illinois,17023,460,15
9/24/2020,McHenry,Illinois,17025,4579,122
9/24/2020,McLean,Illinois,17027,3223,22
9/24/2020,Menard,Illinois,17029,120,0
9/24/2020,Mercer,Illinois,17031,133,5
9/24/2020,Monroe,Illinois,17033,642,15
9/24/2020,Montgomery,Illinois,17035,348,12
9/24/2020,Morgan,Illinois,17039,664,24
9/24/2020,Moultrie,Illinois,17037,208,3
9/24/2020,Ogle,Illinois,17041,688,6
9/24/2020,Peoria,Illinois,17043,3358,49
9/24/2020,Perry,Illinois,17045,342,15
9/24/2020,Piatt,Illinois,17047,132,0
9/24/2020,Pike,Illinois,17049,121,1
9/24/2020,Pope,Illinois,17051,26,1
9/24/2020,Pulaski,Illinois,17053,167,1
9/24/2020,Putnam,Illinois,17055,55,0
9/24/2020,Randolph,Illinois,17057,928,11
9/24/2020,Richland,Illinois,17059,176,4
9/24/2020,Rock Island,Illinois,17061,2971,82
9/24/2020,Saline,Illinois,17063,307,3
9/24/2020,Sangamon,Illinois,17065,2323,45
9/24/2020,Schuyler,Illinois,17067,48,0
9/24/2020,Scott,Illinois,17069,76,0
9/24/2020,Shelby,Illinois,17071,366,4
9/24/2020,St. Clair,Illinois,17073,7153,188
9/24/2020,Stark,Illinois,17075,54,2
9/24/2020,Stephenson,Illinois,17077,498,6
9/24/2020,Tazewell,Illinois,17079,1686,24
9/24/2020,Union,Illinois,17081,507,24
9/24/2020,Unknown,Illinois,17083,2125,232
9/24/2020,Vermilion,Illinois,17085,673,4
9/24/2020,Wabash,Illinois,17087,149,1
9/24/2020,Warren,Illinois,17089,319,2
9/24/2020,Washington,Illinois,17091,203,1
9/24/2020,Wayne,Illinois,17093,264,5
9/24/2020,White,Illinois,17095,164,0
9/24/2020,Whiteside,Illinois,17099,734,20
9/24/2020,Will,Illinois,17097,13720,376
9/24/2020,Williamson,Illinois,17101,1371,42
9/24/2020,Winnebago,Illinois,17103,5634,153
9/24/2020,Woodford,Illinois,17105,415,6
9/25/2020,Adams,Illinois,17107,1082,10
9/25/2020,Alexander,Illinois,17115,76,1
9/25/2020,Bond,Illinois,17117,313,5
9/25/2020,Boone,Illinois,17119,1095,23
9/25/2020,Brown,Illinois,17121,56,0
9/25/2020,Bureau,Illinois,17123,625,11
9/25/2020,Calhoun,Illinois,17125,58,0
9/25/2020,Carroll,Illinois,17127,228,4
9/25/2020,Cass,Illinois,17109,393,11
9/25/2020,Champaign,Illinois,17111,4583,20
9/25/2020,Christian,Illinois,17113,521,12
9/25/2020,Clark,Illinois,17129,158,2
9/25/2020,Clay,Illinois,17131,149,0
9/25/2020,Clinton,Illinois,17133,1129,20
9/25/2020,Coles,Illinois,17135,1437,30
9/25/2020,Cook,Illinois,17137,142215,5194
9/25/2020,Crawford,Illinois,17139,429,3
